Sample Date,Latitude,Longitude,Total Pieces/L ,,,
5/18/2016,27.91458,-64.04535,41,,,
5/19/2016,30.31269,-64.14373,45,,,
5/23/2016,7.693,-81.7568,0,,,
5/24/2016,60.7,-147.07,0,,,
5/25/2016,56.33388,-6.38302,0,,,
5/27/2016,56.8307,-6.15612,0,,,
5/28/2016,39.5277,-75.8119,0,,,
5/28/2016,39.5541,-75.6178,0,,,
5/29/2016,63.127924,18.82602,0,,,
6/2/2016,23.641,122.963,7,,,
6/2/2016,-33.894006,121.82325,0,,,
6/4/2016,7.47945,-82.23422,5,,,
6/4/2016,41.06251,17.73452,10,,,
6/7/2016,16.305,-61.79833,18,,,
6/8/2016,18.44998886,-64.43644239,0,,,
6/9/2016,38.19424,13.91563,10,,,
6/10/2016,18.43562659,-64.71217976,0,,,
6/10/2016,18.4419248,-64.75108797,0,,,
6/12/2016,38.86067,9.43051,11,,,
6/13/2016,78.3,13.93,3,,,
6/13/2016,24.342,124.147,3,,,
6/14/2016,8.62088,-83.15415,1,,,
6/17/2016,81.09,15.5,31,,,
6/18/2016,79.96,18.62,11,,,
6/19/2016,-43.571806,172.7665,0,,,
6/19/2016,26.163,127.342,1,,,
6/22/2016,5.55323,-87.04492,0,,,
6/23/2016,79,12.23,0,,,
6/23/2016,4.79588,-87.49332,0,,,
6/24/2016,26.272,127.555,2,,,
6/30/2016,-0.898033,-89.6147,1,,,
7/3/2016,28.111,129.335,5,,,
7/9/2016,28.192,129.217,2,,,
7/10/2016,38.8756,-76.2563,7,,,
7/10/2016,38.8211,-76.4317,9,,,
7/15/2016,41.4947,-71.0185,0,,,
7/17/2016,30.769,130.32,9,,,
7/20/2016,31.862,124.927,1,,,
7/21/2016,42.95218,-9.19063,0,,,
7/25/2016,31.969072,-117.152222,6,,,
7/30/2016,33.123,129.574,3,,,
8/7/2016,-38.46927,144.085317,0,,,
8/8/2016,70.72458,-147.25027,280,,,
8/9/2016,-38.383071,144.257172,0,,,
8/12/2016,70.07197,-135.40517,176,,,
8/14/2016,70.32363,-122.89848,199,,,
8/15/2016,-38.662567,143.865095,0,,,
8/16/2016,68.40548,-111.93873,206,,,
8/19/2016,67.456087,-95.357297,3,,,
8/20/2016,39.0854,-76.1694,14,,,
8/22/2016,68.50928,-101.72495,73,,,
8/23/2016,41.514806,-70.982189,0,,,
8/27/2016,69.06988,-95.05578,132,,,
8/30/2016,61.14436,-165.3639,3,,,
9/1/2016,71.82675,-93.69878,87,,,
9/3/2016,69.67642,-81.94312,64,,,
9/8/2016,65.2585,-78.7545,44,,,
9/12/2016,61.03802,-66.93245,7,,,
9/13/2016,33.592,130.312,0,,,
9/14/2016,-16.452878,123.010045,1,,,
9/15/2016,48.47833,-125.06494,3,,,
9/15/2016,34.262,132.768,0,,,
9/16/2016,46.90919,-124.1755,0,,,
9/18/2016,26.416793,-80.066681,5,,,
9/20/2016,46.23,-124.14658,3,,,
9/20/2016,34.376,133.238,0,,,
9/24/2016,-17.930272,122.209109,0,,,
9/25/2016,46.23632628,-124.1053679,7,,,
9/25/2016,46.07668031,-124.4126101,5,,,
9/25/2016,60.797,-148.093,0,,,
9/25/2016,4.36896,-84.80075,0,,,
9/27/2016,-19.14743,-169.84387,0,,,
9/27/2016,-19.11178,-169.81044,0,,,
9/27/2016,-19.13202,-169.92126,0,,,
9/28/2016,-19.07676,-169.78067,1,,,
9/28/2016,-19.03322,-169.78719,0,,,
9/28/2016,-18.98964,-169.7998,0,,,
9/29/2016,60.991,-147.587,9,,,
9/29/2016,-18.95335,-169.83644,1,,,
9/29/2016,-18.96216,-169.88451,0,,,
9/29/2016,-18.9979,-169.91362,0,,,
9/30/2016,60.967,-147.392,0,,,
9/30/2016,1.190333,-98.19576,0,,,
9/30/2016,38.83938084,-123.7675996,1,,,
9/30/2016,-19.02237,-169.92288,2,,,
9/30/2016,-19.02794,-169.92088,1,,,
10/1/2016,60.774,-147.029,12,,,
10/1/2016,-19.96635,-167.76169,1,,,
10/1/2016,-20.00662,-167.7365,0,,,
10/2/2016,-19.96822,-167.74692,0,,,
10/2/2016,-20.00559,-167.76918,0,,,
10/3/2016,60.678,-145.941,5,,,
10/3/2016,-19.9733,-167.77487,1,,,
10/3/2016,-20.01466,-167.76904,0,,,
10/4/2016,-20.02414,-167.74533,4,,,
10/4/2016,-20.00397,-167.76002,0,,,
10/5/2016,-4.09933,-112.2995,0,,,
10/5/2016,34.408,133.203,10,,,
10/9/2016,-19.04429,-169.92613,0,,,
10/10/2016,50.32258,-5.20192,5,,,
10/10/2016,50.32471,-5.19983,0,,,
10/10/2016,50.3288,-5.19319,1,,,
10/10/2016,50.33765,-5.18345,0,,,
10/10/2016,-9.7124666,-123.0355666,1,,,
10/11/2016,50.32274,-5.20577,0,,,
10/11/2016,50.32275,-5.21185,0,,,
10/11/2016,50.32255,-5.2224,3,,,
10/11/2016,50.3201,-5.23333,3,,,
10/12/2016,-54.42706667,-69.86105,5,,,
10/13/2016,39.8933,-76.5354,3,,,
10/13/2016,-10.4311,-133.32085,0,,,
10/13/2016,34.409,133.512,0,,,
10/14/2016,30.50125,-86.43546,0,,,
10/14/2016,30.50675,-86.43721,0,,,
10/14/2016,50.29642,-5.24134,1,,,
10/15/2016,-54.12329167,-71.00786667,3,,,
10/17/2016,78.36928,15.73049,0,,,
10/18/2016,37.86039739,-122.4725689,0,,,
10/19/2016,-12.961,-143.765,0,,,
10/22/2016,-16.7579,-147.562,0,,,
11/1/2016,34.644,134.493,0,,,
11/3/2016,-8.219564608,117.4853165,2,,,
11/6/2016,-8.652476454,119.7133189,3,,,
11/6/2016,-8.652212634,119.7130182,4,,,
11/8/2016,-8.346045516,116.0911059,1,,,
11/8/2016,-8.122221837,117.7527691,3,,,
11/8/2016,-8.121961443,117.7523762,7,,,
11/13/2016,37.63073,-76.33842,2,,,
11/13/2016,37.6707,-76.30738,0,,,
11/13/2016,37.68993,-76.34219,0,,,
11/21/2016,-62.199383,-58.958173,1,,,
11/22/2016,-54.80639167,-64.36921667,10,,,
11/24/2016,-54.73755,-63.86291667,18,,,
11/24/2016,-64.814735,-63.50947,13,,,
11/25/2016,-64.729642,-62.601565,5,,,
11/26/2016,-62.595343,-59.902458,1,,,
12/26/2016,25.7853,-81.4186,3,,,
12/27/2016,25.7535,-81.3766,5,,,
12/28/2016,25.7755,-81.3747,1,,,
12/28/2016,25.8384,-81.3923,1,,,
12/31/2016,27.06034,142.19492,0,,,
1/2/2017,27.09369,142.19324,0,,,
1/7/2017,27.10986,142.20438,0,,,
1/7/2017,-5.6916,53.67458,0,,,
1/8/2017,-7.0409,52.75855,0,,,
1/9/2017,-9.53973,50.9678,0,,,
1/10/2017,-12.26853,49.28116,0,,,
1/11/2017,-15.49762,49.756,0,,,
1/12/2017,-15.70887,49.95257,0,,,
1/13/2017,-16.9971,49.84033,0,,,
1/15/2017,-21.05307,55.22383,2,,,
1/17/2017,-37.06098,-12.30006,1,,,
1/17/2017,-37.07031,-12.24409,1,,,
1/18/2017,-37.09443,-12.34537,0,,,
1/18/2017,-37.07833,-12.33173,1,,,
1/19/2017,-37.41524,-12.47443,1,,,
1/20/2017,-40.35841,-9.88118,4,,,
1/20/2017,-40.34383,-9.87643,1,,,
1/21/2017,-40.32334,-9.89622,1,,,
1/27/2017,-37.29302,-12.64431,1,,,
1/27/2017,-37.30469,-12.64304,1,,,
1/27/2017,-37.31267,-12.66201,0,,,
1/28/2017,-37.28726,-12.69707,3,,,
1/28/2017,-37.28541,-12.6657,1,,,
1/29/2017,-37.41821,-12.48476,1,,,
1/29/2017,-37.42353,-12.47042,0,,,
1/30/2017,-37.43067,-12.48154,0,,,
2/1/2017,-53.86423,-72.18653,4,,,
2/3/2017,-58.4282667,-64.1639667,20,,,
2/4/2017,-55.96066,-67.22369,4,,,
2/4/2017,-55.96479,-67.21429,3,,,
2/5/2017,-56.5195,-68.70136,3,,,
2/6/2017,-56.51716,-68.71955,0,,,
2/7/2017,-55.82639,-67.27045,0,,,
2/8/2017,-64.54003333,-61.99863333,11,,,
2/8/2017,-55.81012,-67.51534,0,,,
2/8/2017,-55.83443,-67.5218,3,,,
2/9/2017,-55.7586,-67.48488,3,,,
2/9/2017,-55.7504,-67.47913,3,,,
2/10/2017,-55.75012,-67.50832,0,,,
2/10/2017,-55.59039,-67.52548,0,,,
2/11/2017,-55.6251,-67.48141,0,,,
2/11/2017,-55.62416,-67.48398,1,,,
2/11/2017,-55.52999,-67.60627,3,,,
3/23/2017,-54.81363059,-68.30629231,11,,,
3/23/2017,-54.8861,-67.2688,5,,,
3/24/2017,-54.91737542,-65.98619719,9,,,
3/26/2017,-54.78006,-64.40836,20,,,
3/27/2017,-54.77989499,-64.05566602,5,,,
3/27/2017,-54.77671238,-64.04878624,3,,,
3/29/2017,-52.97234574,-60.03706179,2,,,
3/30/2017,-51.93445,-58.01267,0,,,
,63.22161,-41.40596,3,,,
,63.47081,-41.93471,0,,,
,65.61092,-37.64574,1,,,
,9.95853,-84.89108,9,,,
